isoform	p-value_lowest	effector_score
SNOO_131780A_2	0.062821293	-2.821
SNOO_309320A_1	0.050253016	-2.916
SNOO_141310A_1	0.002795828	-3.346
SNOO_507040_1	0.018090716	-1.244
SNOO_443100A_1	0.008471077	1.014
SNOO_012740A_1	0.012862918	-2.483
SNOO_012740A_2	0.012862918	-2.483
SNOO_115500A_1	0.035373023	1.245
SNOO_115500A_2	0.035373023	1.245
SNOO_500020_1	0.367879441	-2.429
SNOO_118350A_1	0.026036013	-3.346
SNOO_118350A_2	0.004894551	-3.346
SNOO_439260A_1	0.019271744	-0.235
SNOO_051060A_1	0.035602525	-2.963
SNOO_161330A_1	0.015503374	-1.23
SNOO_161330A_2	0.001791371	-1.23
SNOO_161330A_3	0.01067246	-1.23
SNOO_095370A_1	0.013456204	-3.371
SNOO_095370A_2	0.01758489	-3.371
SNOO_095370A_3	0.011611584	-3.371
SNOO_031210A_1	0.035373023	0.347
SNOO_134830A_1	0.367879441	-3.081
SNOO_077050A_1	0.045460419	-3.042
SNOO_128220A_1	0.367879441	-0.2
SNOO_431260A_1	0.367879441	-2.743
SNOO_134970A_1	0.025102174	-3.007
SNOO_134970A_2	0.035373023	-3.007
SNOO_134970A_3	0.053961996	-3.007
SNOO_435650A_1	0.007906086	-3.346
SNOO_435650A_2	0.006278176	-3.346
SNOO_090180A_1	0.015211567	-2.053
SNOO_055660A_1	0.002170704	-2.697
SNOO_055660A_2	0.011529762	-2.697
SNOO_055660A_3	0.027133415	-2.697
SNOO_439810A_1	0.062386096	-1.572
SNOO_439810A_2	0.016944542	-1.572
SNOO_038700A_1	0.05436213	-2.796
SNOO_038700A_2	0.059690841	-2.796
SNOO_072410A_1	0.011563199	2.44
SNOO_021740A_1	0.020407784	-2.297
SNOO_021740A_2	0.000808128	-2.297
SNOO_011770A_1	0.048853619	-2.356
SNOO_011770A_2	0.06615194	-2.356
SNOO_602640_1	0.016516408	-1.897
SNOO_516080_1	0.000386067	-0.906
SNOO_305090A_1	0.014277389	-3.044
SNOO_305090A_2	0.005998176	-3.044
SNOO_095330A_1	0.000359103	-2.26
SNOO_095330A_2	0.0091606	-2.26
SNOO_095330A_3	0.042042987	-2.26
SNOO_085360A_1	0.03802947	0.341
SNOO_085360A_2	0.06665097	0.341
SNOO_584560_1	0.367879441	-1.746
SNOO_089940A_1	0.0473349	-3.259
SNOO_089940A_2	0.047284863	-3.259
SNOO_077690A_1	0.020842441	-3.042
SNOO_147370A_1	0.09268436	-3.346
SNOO_010520A_1	0.086523519	-2.849
SNOO_410780A_1	0.00432607	-1.679
SNOO_138030A_1	0.003722759	-3.395
SNOO_442330A_1	0.02162301	-1.217
SNOO_144370A_1	0.064985239	-3.067
SNOO_144370A_2	0.064985239	-3.067
SNOO_426990A_1	0.059603603	-1.216
SNOO_426990A_2	0.035373023	-1.216
SNOO_561220_1	0.024887721	-1.734
SNOO_561220_2	0.01846257	-1.734
SNOO_057910A_1	0.061453168	0.149
SNOO_057910A_2	0.008958429	0.149
SNOO_515230_1	0.033598842	-3.379
SNOO_418280A_1	0.367879441	-2.756
SNOO_634060_1	0.034557257	-2.593
SNOO_634060_2	0.034557257	-2.593
SNOO_424390A_1	0.063034073	-2.625
SNOO_016520A_1	0.013528346	-3.123
SNOO_016520A_2	0.048951049	-3.123
SNOO_021690A_1	0.367879441	-3.197
SNOO_109480A_1	0.016413736	-3.197
SNOO_109480A_2	0.006574427	-3.197
SNOO_109480A_3	0.028573759	-3.197
SNOO_104670A_1	0.035373023	-2.108
SNOO_104670A_2	0.039976749	-2.108
SNOO_575590_1	0.005214904	-2.315
SNOO_575590_2	0.003294508	-2.315
SNOO_424300A_1	0.367879441	-1.292
SNOO_140010A_1	0.00790298	-2.699
SNOO_140010A_2	0.014277389	-2.699
SNOO_568320_1	0.001048579	-3.075
SNOO_303860A_1	0.183939721	-2.258
SNOO_505040_1	0.001796453	-1.981
SNOO_019340A_1	0.039066128	-3.312
SNOO_651520_1	0.003262124	-3.357
SNOO_005640A_1	0.034271111	-3.195
SNOO_005640A_2	0.063202364	-3.195
SNOO_508540_1	0.011180686	-3.28
SNOO_508540_2	0.006919028	-3.28
SNOO_402750A_1	0.060873193	-2.597
SNOO_016660A_1	0.062953224	-3.124
SNOO_030870A_1	0.367879441	-2.065
SNOO_510680_1	0.031634208	0.78
SNOO_111530A_1	0.199466653	-2.95
SNOO_011980A_1	0.005596627	-3.182
SNOO_011980A_2	0.027787166	-3.182
SNOO_011980A_3	0.004880592	-3.182
SNOO_411840A_1	0.367879441	-1.404
SNOO_121890A_1	0.172205627	-1.779
SNOO_435730A_1	0.04499245	-0.37
SNOO_064970A_1	0.008868321	-1.999
SNOO_064970A_2	0.012862918	-1.999
SNOO_426310A_1	0.153927953	-3.164
SNOO_402210A_1	0.020774709	-2.405
SNOO_434810A_1	0.165545749	-3.206
SNOO_026540A_1	0.007899611	-3.217
SNOO_026540A_2	0.009195659	-3.217
SNOO_562390_1	0.00028355	-1.143
SNOO_009630A_1	0.051922471	0.568
SNOO_009630A_2	0.057587174	0.568
SNOO_050550A_1	0.025628976	-3.346
SNOO_050550A_2	0.005535148	-3.346
SNOO_050550A_3	0.012862918	-3.346
SNOO_307540A_1	0.028076795	-2.743
SNOO_307540A_2	0.012292428	-2.743
SNOO_307540A_3	0.012614752	-2.743
SNOO_042340A_1	0.044139486	-2.413
SNOO_435420A_1	0.000881464	-1.366
SNOO_435420A_2	0.006189854	-1.366
SNOO_505460_1	0.035379725	-2.743
SNOO_505460_2	0.048336672	-2.743
SNOO_505460_3	0.044690832	-2.743
SNOO_504320_1	0.068759214	-3.139
SNOO_504320_2	0.003683949	-3.139
SNOO_021460A_1	0.001930527	-2.786
SNOO_021460A_2	0.013752777	-2.786
SNOO_129190A_1	0.020842441	-2.316
SNOO_578140_1	0.002186207	-1.113
SNOO_135910A_1	0.025044034	-2.551
SNOO_135910A_2	0.016413736	-2.551
SNOO_133770A_1	0.015937412	-3.092
SNOO_133770A_2	0.015937412	-3.092
SNOO_407030A_1	0.00428349	-2.803
SNOO_071890A_1	0.004746946	-3.413
SNOO_428630A_1	0.000618783	1.942
SNOO_428630A_2	0.003081101	1.942
SNOO_021280A_1	0.001442854	-2.602
SNOO_021280A_2	0.007300142	-2.602
SNOO_046790A_1	0.029797588	-2.043
SNOO_046790A_2	0.060772108	-2.043
SNOO_026820A_1	0.064462745	-2.969
SNOO_607690_1	0.01010724	-2.236
SNOO_142260A_1	0.007347981	-1.978
SNOO_007110A_1	0.029169031	1.815
SNOO_007110A_2	0.029153537	1.815
SNOO_105890A_1	0.014657276	-3.346
SNOO_653980_1	0.022564759	0.828
SNOO_405660A_1	0.01425089	0.9
SNOO_405660A_2	0.020680361	0.9
SNOO_303940A_1	0.048951049	-3.042
SNOO_303940A_2	0.012862918	-3.042
SNOO_419830A_1	0.071703235	-2.216
SNOO_516440_1	0.029313518	-3.042
SNOO_009580A_1	0.106052691	-2.357
SNOO_306320A_1	0.000132952	-1.936
SNOO_078070A_1	0.018132968	-2.836
SNOO_513770_1	0.068641548	-2.49
SNOO_043750A_1	0.005280234	-1.857
SNOO_043750A_2	0.012862918	-1.857
SNOO_028000A_1	0.021465093	-2.981
SNOO_051040A_1	0.012862918	-2.184
SNOO_405740A_1	0.165545749	-3.165
SNOO_502050_1	0.142795309	-1.851
SNOO_090230A_1	0.01400057	-3.346
SNOO_090230A_2	0.01400057	-3.346
SNOO_114440A_1	0.185174215	0.865
SNOO_309050A_1	0.1648291	-2.877
SNOO_080270A_1	0.018065406	-2.865
SNOO_076710A_1	0.041667918	-2.628
SNOO_003410A_1	0.012757899	-2.629
SNOO_003410A_2	0.019608071	-2.629
SNOO_064830A_1	0.034054526	-2.776
SNOO_442970A_1	0.003045032	-0.191
SNOO_442970A_2	0.039976749	-0.191
SNOO_003900A_1	0.367879441	-2.429
SNOO_005220A_1	0.053911886	-1.499
SNOO_005220A_2	0.030591173	-1.499
SNOO_408470A_1	0.017850762	-2.838
SNOO_630150_1	0.003149278	-2.155
SNOO_630150_2	0.003178959	-2.155
SNOO_090300A_1	0.118737487	-2.797
SNOO_158660A_1	0.367879441	-2.792
SNOO_129490A_1	0.01142237	-2.883
SNOO_129490A_2	0.00805673	-2.883
SNOO_129490A_3	0.009586191	-2.883
SNOO_549370_1	0.000158838	-3.466
SNOO_549370_2	0.014277389	-3.466
SNOO_549370_3	0.001894592	-3.466
SNOO_549370_4	0.010872156	-3.466
SNOO_549370_5	0.013067623	-3.466
SNOO_549370_6	0.035373023	-3.466
SNOO_549370_7	0.011800584	-3.466
SNOO_512670_1	0.036619595	-0.885
SNOO_512670_2	0.044472718	-0.885
SNOO_512670_3	0.035373023	-0.885
SNOO_502730_1	0.01010724	-2.92
SNOO_502730_2	0.056006996	-2.92
SNOO_106260A_1	0.017467287	-2.158
SNOO_044060A_1	0.022162515	-2.634
SNOO_416870A_1	0.017079951	-2.549
SNOO_573940_1	0.007830786	-2.205
SNOO_108430A_1	0.002917942	-2.162
SNOO_023360A_1	0.00948115	-3.346
SNOO_023360A_2	0.001944692	-3.346
SNOO_153550A_1	0.014277389	-2.405
SNOO_153550A_2	0.01114503	-2.405
SNOO_063860A_1	0.005546361	-2.181
SNOO_063860A_2	0.0017739	-2.181
SNOO_581310_1	0.367879441	-1.355
SNOO_445180A_1	0.0290938	-2.293
SNOO_445180A_2	0.060655407	-2.293
SNOO_025660A_1	0.003679543	-3.014
SNOO_126470A_1	0.072049696	0.293
SNOO_126470A_2	0.034271111	0.293
SNOO_157090A_1	0.020842441	-3.346
SNOO_009190A_1	0.010757443	-3.183
SNOO_603000_1	0.030251606	-1.694
SNOO_603000_2	0.012862918	-1.694
SNOO_401700A_1	0.000640867	-1.848
SNOO_401700A_2	0.009576598	-1.848
SNOO_401700A_3	0.056905951	-1.848
SNOO_434930A_1	0.034138768	-2.544
SNOO_434930A_2	0.034138768	-2.544
SNOO_113220A_1	0.075102361	-0.371
SNOO_113220A_2	0.023198345	-0.371
SNOO_012110A_1	0.009134123	-0.929
SNOO_012110A_2	0.013667245	-0.929
SNOO_014220A_1	0.012862918	-3.197
SNOO_014220A_2	0.007888205	-3.197
SNOO_509610_1	0.051573132	0.247
SNOO_422970A_1	0.367879441	-2.663
SNOO_142520A_1	0.367879441	-2.56
SNOO_056200A_1	0.055568284	-2.123
SNOO_056200A_2	0.045287961	-2.123
SNOO_011610A_1	0.1648291	-0.124
SNOO_032590A_1	0.03304153	-2.777
SNOO_032590A_2	0.058118018	-2.777
SNOO_409530A_1	0.003858875	-2.416
SNOO_409530A_2	0.003858875	-2.416
SNOO_126090A_1	0.031545791	-1.271
SNOO_126090A_2	0.013011897	-1.271
SNOO_425990A_1	0.367879441	-1.31
SNOO_082520A_1	0.080192654	-2.543
SNOO_082520A_2	0.056275537	-2.543
SNOO_157660A_1	0.001594913	-1.47
SNOO_157660A_2	0.002342339	-1.47
SNOO_157660A_3	0.05892405	-1.47
SNOO_072940A_1	0.067082773	-2.924
SNOO_020280A_1	0.008610896	-3.346
SNOO_020280A_2	0.012862918	-3.346
SNOO_504010_1	0.014695655	-3.088
SNOO_098690A_1	0.059221886	-2.978
SNOO_077540A_1	0.008272068	-2.524
SNOO_077540A_2	0.02885879	-2.524
SNOO_072760A_1	0.018505797	-3.18
SNOO_131720A_1	0.053861384	-1.597
SNOO_071040A_1	0.037180841	-3.088
SNOO_071040A_2	0.063222901	-3.088
SNOO_429040A_1	0.367879441	2.613
SNOO_057070A_1	0.022591086	-3.181
SNOO_057070A_2	0.004339646	-3.181
SNOO_057070A_3	9.5e-05	-3.181
SNOO_110950A_1	0.040236506	-2.69
SNOO_044090A_1	0.019494577	-2.923
SNOO_044090A_2	0.046410058	-2.923
SNOO_423980A_1	0.012862918	-1.675
SNOO_423980A_2	0.113144174	-1.675
SNOO_423980A_3	0.035373023	-1.675
SNOO_005580A_1	0.029251099	0.444
SNOO_053030A_1	0.002795828	-3.346
SNOO_156790A_1	0.030133134	1.825
SNOO_632300_1	0.022661506	-2.107
SNOO_632300_2	0.038766751	-2.107
SNOO_632300_3	0.056979235	-2.107
SNOO_044930A_1	0.015284943	-1.558
SNOO_044930A_2	0.015284943	-1.558
SNOO_090400A_1	0.003533797	-2.416
SNOO_048790A_1	0.022399971	-3.346
SNOO_146730A_1	0.092587108	-3.346
SNOO_557110_1	0.068757288	-3.066
SNOO_118890A_1	0.037106837	-3.181
SNOO_003360A_1	0.035373023	-2.951
SNOO_003360A_2	0.083607864	-2.951
SNOO_003360A_3	0.011800584	-2.951
SNOO_433550A_1	0.165257005	-2.035
SNOO_126510A_1	0.367879441	-2.236
SNOO_548610_1	0.040499914	-1.535
SNOO_548610_2	0.040499914	-1.535
SNOO_161320A_1	0.03347167	0.715
SNOO_587700_1	0.019336972	-2.893
SNOO_628180_1	0.367879441	-2.396
SNOO_434620A_1	0.367879441	-1.246
SNOO_442720A_1	0.068757288	-2.747
SNOO_308220A_1	0.03590472	-2.861
SNOO_147680A_1	0.036619595	-3.28
SNOO_147680A_2	0.051304826	-3.28
SNOO_545700_1	0.034396802	-2.827
SNOO_538580_1	0.021803967	-2.815
SNOO_149740A_1	0.367879441	-3.346
SNOO_037460A_1	0.024536955	1.62
SNOO_577590_1	0.034174934	-3.115
SNOO_577590_2	0.033667472	-3.115
SNOO_418950A_1	0.367879441	-2.386
SNOO_127860A_1	0.046815794	-3.348
SNOO_008680A_1	0.046393431	-0.881
SNOO_008680A_2	0.005893555	-0.881
SNOO_060140A_1	0.085434017	-3.181
SNOO_069570A_1	0.049336307	-3.088
SNOO_069570A_2	0.063202364	-3.088
SNOO_132790AB_1	0.035373023	-3.197
SNOO_038550A_1	0.197641907	-2.956
SNOO_057640A_1	0.367879441	-3.115
SNOO_119550A_1	0.037645181	-3.346
SNOO_119550A_2	0.037645181	-3.346
SNOO_300310A_1	0.367879441	-1.819
SNOO_109130A_1	0.047773368	-3.346
SNOO_109130A_2	0.047773368	-3.346
SNOO_013140A_1	0.065141124	-2.937
SNOO_036060A_1	0.00466539	-2.447
SNOO_036060A_2	2.08e-05	-2.447
SNOO_052370A_1	0.060873193	-2.651
SNOO_136260A_1	0.367879441	-2.097
SNOO_089490A_1	0.367879441	-3.1
SNOO_614180_1	0.058834937	-2.916
SNOO_614180_2	0.006613615	-2.916
SNOO_411860A_1	0.367879441	-0.683
SNOO_402480A_1	0.1648291	-0.15
SNOO_417010A_1	0.045992067	-2.713
SNOO_417010A_2	0.045992067	-2.713
SNOO_582220_1	0.019806431	-1.973
SNOO_144250A_1	0.086488678	-0.404
SNOO_144250A_2	0.045001502	-0.404
SNOO_004370A_1	0.075122321	-2.613
SNOO_121680A_1	0.073992275	-1.559
SNOO_002540A_1	0.367879441	-3.173
SNOO_013330A_1	0.010368204	-2.763
SNOO_013330A_2	0.014242348	-2.763
SNOO_614400_1	0.048951049	-1.701
SNOO_614400_2	0.022801423	-1.701
SNOO_400150A_1	0.008757936	-1.212
SNOO_400150A_2	0.049741618	-1.212
SNOO_400150A_3	0.018953821	-1.212
SNOO_435100A_1	0.080743813	-2.75
SNOO_435100A_2	0.072827491	-2.75
SNOO_435100A_3	0.044505689	-2.75
SNOO_142920A_1	0.367879441	-3.231
SNOO_140150A_1	0.024493457	-3.12
SNOO_140150A_2	0.01114503	-3.12
SNOO_140150A_3	0.06300657	-3.12
SNOO_439440A_1	0.022674394	-0.848
SNOO_019550A_1	0.030085265	-3.286
SNOO_019550A_2	0.035373023	-3.286
SNOO_134200A_1	0.028024267	-3.172
SNOO_092090A_1	0.078447305	-3.351
SNOO_001150A_1	0.072389943	-2.496
SNOO_073780A_1	0.013261753	-2.669
SNOO_305570A_1	0.367879441	-2.49
SNOO_524770_1	0.019806431	-2.118
SNOO_301390A_1	0.003725102	-3.346
SNOO_301390A_2	0.002235006	-3.346
SNOO_109610A_1	0.008817735	-3.18
SNOO_305490A_1	9.98e-05	-3.192
SNOO_305490A_2	0.000200868	-3.192
SNOO_505890_1	0.367879441	-0.964
SNOO_062310A_1	0.367879441	-3.174
SNOO_096790A_1	0.367879441	0.98
SNOO_067840A_1	0.060873193	-3.446
SNOO_505530_1	0.0633296	-3.346
SNOO_099750A_1	0.048951049	-2.739
SNOO_018570A_1	0.051272356	0.454
SNOO_018570A_2	0.021108329	0.454
SNOO_407430A_1	0.075849034	-1.119
SNOO_014940A_1	0.002778265	-2.83
SNOO_014940A_2	0.003443623	-2.83
SNOO_161430A_1	0.019726497	-1.241
SNOO_161430A_2	0.02412609	-1.241
SNOO_127460A_1	0.111478619	-3.196
SNOO_437900A_1	0.014277389	-1.736
SNOO_437900A_2	0.000379419	-1.736
SNOO_441850A_1	0.027787166	-1.799
SNOO_441850A_2	0.035373023	-1.799
SNOO_054190A_1	0.053700271	-3.12
SNOO_042850A_1	0.109999993	-0.562
SNOO_085660A_1	0.014817653	-3.189
SNOO_085660A_2	0.022451055	-3.189
SNOO_431490A_1	0.002318844	-3.042
SNOO_431490A_2	0.003347897	-3.042
SNOO_515100_1	0.009198353	-2.466
SNOO_515100_2	0.013784289	-2.466
SNOO_436120A_1	0.001553636	-2.837
SNOO_500360_1	0.032445758	-3.213
SNOO_500360_2	0.032445758	-3.213
SNOO_060950A_1	0.165545749	-1.577
SNOO_410680A_1	0.012862918	-2.907
SNOO_410680A_2	0.03587686	-2.907
SNOO_415910A_1	0.006005077	-2.579
SNOO_415910A_2	0.009074011	-2.579
SNOO_061830A_1	0.367879441	-3.038
SNOO_022390A_1	0.367879441	-0.497
SNOO_406370A_1	0.367879441	-2.045
SNOO_034900A_1	0.101491257	-3.198
SNOO_507200_1	0.183939721	-2.697
SNOO_432110A_1	0.051223395	-3.439
SNOO_432110A_2	0.015846006	-3.439
SNOO_013850A_1	0.014695655	-3.346
SNOO_424100A_1	0.043896647	-1.048
SNOO_036020A_1	0.020407784	-3.346
SNOO_036020A_2	0.008545409	-3.346
SNOO_109340A_1	0.035373023	-2.964
SNOO_072840A_1	0.165545749	-1.64
SNOO_030980AB_1	0.001740525	-3.197
SNOO_030980AB_2	0.002510023	-3.197
SNOO_030980AB_3	0.02839317	-3.197
SNOO_408600A_1	0.013836361	-1.096
SNOO_408600A_2	0.013836361	-1.096
SNOO_118290A_1	0.005362916	-2.247
SNOO_118290A_2	0.004916828	-2.247
SNOO_421960A_1	0.367879441	-2.905
SNOO_075990A_1	0.027236426	-2.692
SNOO_154620A_1	0.034456497	-3.205
SNOO_154620A_2	0.031424017	-3.205
SNOO_119610A_1	0.367879441	-3.346
SNOO_050980A_1	0.1648291	-3.041
SNOO_509040_1	0.003033776	-2.092
SNOO_137730A_1	0.042544764	-0.869
SNOO_118650A_1	0.036035366	-3.346
SNOO_118650A_2	0.047124348	-3.346
SNOO_404530A_1	0.367879441	-3.072
SNOO_118370A_1	0.01045486	-1.89
SNOO_130510A_1	0.048336672	-1.49
SNOO_639330_1	0.012862918	-2.996
SNOO_639330_2	0.012862918	-2.996
SNOO_092070A_1	0.040236506	-3.201
SNOO_092070A_2	0.017233458	-3.201
SNOO_081830A_1	0.038917567	-2.453
SNOO_015900A_1	0.367879441	-2.745
SNOO_051310A_1	0.034267583	-3.048
SNOO_051310A_2	0.031648066	-3.048
SNOO_061320A_1	0.037620882	-3.038
SNOO_061320A_2	0.014277389	-3.038
SNOO_061320A_3	0.003858875	-3.038
SNOO_007970A_1	0.073971406	-2.965
SNOO_007970A_2	0.012862918	-2.965
SNOO_621480_1	0.010434366	-3.27
SNOO_403730A_1	0.015442183	-1.768
SNOO_403730A_2	0.075709518	-1.768
SNOO_403730A_3	0.0042122	-1.768
SNOO_427350A_1	0.007833401	-3.217
SNOO_052870A_1	0.047280326	-2.375
SNOO_052870A_2	0.052304507	-2.375
SNOO_070980A_1	0.367879441	-3.338
SNOO_096080A_1	0.00382321	-2.96
SNOO_096080A_2	0.004710584	-2.96
SNOO_034130A_1	0.014277389	-3.346
SNOO_034130A_2	0.014277389	-3.346
SNOO_094420A_1	0.019524711	-3.197
SNOO_062800A_1	0.001139326	-2.373
SNOO_062800A_2	0.014277389	-2.373
SNOO_062800A_3	0.000397417	-2.373
SNOO_444400A_1	0.012241682	-1.06
SNOO_444400A_2	0.035373023	-1.06
SNOO_306450A_1	0.073257378	-0.242
SNOO_409980A_1	0.367879441	-2.926
SNOO_408570A_1	0.367879441	-2.071
SNOO_516730_1	0.029313518	-1.394
SNOO_061580A_1	0.061304832	-3.346
SNOO_103430A_1	0.022446656	-3.041
SNOO_103430A_2	0.004871198	-3.041
SNOO_103430A_3	0.010789591	-3.041
SNOO_644080_1	0.022518726	-1.957
SNOO_644080_2	0.001638385	-1.957
SNOO_036010A_1	0.367879441	-2.971
SNOO_078810A_1	0.012241682	-3.346
SNOO_078810A_2	0.010622998	-3.346
SNOO_078810A_3	0.007435027	-3.346
SNOO_083680A_1	0.01812599	-3.181
SNOO_140860A_1	0.367879441	-2.185
SNOO_098360A_1	0.05444373	-3.346
SNOO_416910A_1	0.367879441	-2.937
SNOO_502170_1	0.03226543	-2.484
SNOO_502170_2	0.051922471	-2.484
SNOO_096140A_1	0.084895256	-3.197
SNOO_054090A_1	0.074166227	-2.271
SNOO_054090A_2	0.035373023	-2.271
SNOO_033290A_1	0.07384055	-2.448
SNOO_031410A_1	0.009576598	-1.787
SNOO_031410A_2	0.016645566	-1.787
SNOO_004570A_1	0.066901532	0.66
SNOO_633760_1	0.367879441	-0.666
SNOO_416840A_1	0.019809338	-2.971
SNOO_079160A_1	0.038812939	-2.959
SNOO_079160A_2	0.022268997	-2.959
SNOO_155500A_1	0.367879441	-2.163
SNOO_098540A_1	0.062363478	-2.413
SNOO_101720A_1	0.367879441	-3.047
SNOO_435620A_1	0.078447305	-3.346
SNOO_095320A_1	0.01010724	-2.785
SNOO_095320A_2	0.002677711	-2.785
SNOO_419260A_1	0.367879441	-1.004
SNOO_118610A_1	0.367879441	-2.464
SNOO_092720A_1	0.050135474	-3.378
SNOO_149550A_1	0.035756074	0.241
SNOO_019350A_1	0.07580358	-3.127
SNOO_019350A_2	0.065162699	-3.127
SNOO_019350A_3	0.092369888	-3.127
SNOO_037330A_1	0.004854669	-2.949
SNOO_037330A_2	0.079433302	-2.949
SNOO_026890A_1	0.016685947	-3.197
SNOO_403790A_1	0.002926498	-2.964
SNOO_403790A_2	0.004607231	-2.964
SNOO_024920A_1	0.367879441	-3.348
SNOO_427050A_1	0.001780565	-1.579
SNOO_427050A_2	0.005318719	-1.579
SNOO_022270A_1	0.108122294	-2.959
SNOO_063150A_1	0.049219803	-3.126
SNOO_063150A_2	0.001079845	-3.126
SNOO_308800A_1	0.029230855	-2.83
SNOO_063360A_1	0.033667472	-2.861
SNOO_502100_1	0.173639096	-0.686
SNOO_201450A_1	0.367879441	-0.999
SNOO_307660A_1	0.055272655	2.78
SNOO_576970_1	0.035605897	-2.486
SNOO_576970_2	0.009025629	-2.486
SNOO_561350_1	0.048951049	-2.47
SNOO_561350_2	0.048951049	-2.47
SNOO_033500A_1	0.017537137	-1.89
SNOO_096880A_1	0.017520584	-3.205
SNOO_096880A_2	0.011442014	-3.205
SNOO_143290A_1	0.367879441	-2.549
SNOO_067010A_1	0.038757268	-2.831
SNOO_067010A_2	0.036848346	-2.831
SNOO_119200A_1	0.005223244	-2.135
SNOO_119200A_2	0.024113533	-2.135
SNOO_409590A_1	0.367879441	-2.995
SNOO_065540A_1	0.004290784	-3.094
SNOO_433210A_1	0.07384055	-2.896
SNOO_085140A_1	0.012862918	-2.861
SNOO_515010_1	0.024614258	-2.567
SNOO_515010_2	0.009805897	-2.567
SNOO_042460A_1	0.013300169	-2.782
SNOO_001020A_1	0.066586176	-3.226
SNOO_512390_1	0.009134123	-2.01
SNOO_512070_1	0.012862918	-3.378
SNOO_512070_2	0.012862918	-3.378
SNOO_512070_3	0.023795738	-3.378
SNOO_000320A_1	0.011102634	1.542
SNOO_613850_1	0.001778296	0.104
SNOO_090080A_1	0.027501101	0.858
SNOO_140930A_1	0.142795309	-3.042
SNOO_025280A_1	0.000687479	-3.373
SNOO_025280A_2	0.000687479	-3.373
SNOO_163470A_1	0.075669122	-1.58
SNOO_163470A_2	0.082649245	-1.58
SNOO_500930_1	0.023158388	-3.046
SNOO_614710_1	0.014294743	-0.242
SNOO_128030A_1	0.039749453	-2.926
SNOO_128030A_2	0.040577425	-2.926
SNOO_128030A_3	0.012862918	-2.926
SNOO_047120A_1	0.035373023	-2.959
SNOO_136310A_1	0.024688858	-2.648
SNOO_050180A_1	0.367879441	-2.924
SNOO_089020A_1	0.039484464	-0.467
SNOO_089020A_2	0.014947974	-0.467
SNOO_089020A_3	0.050629231	-0.467
SNOO_144580A_1	0.018078103	2.376
SNOO_144580A_2	0.002264581	2.376
SNOO_144580A_3	0.053599555	2.376
SNOO_429150A_1	0.012862918	-1.946
SNOO_429150A_2	0.012862918	-1.946
SNOO_072330A_1	0.002197329	-1.812
SNOO_072330A_2	0.002197329	-1.812
SNOO_636510_1	0.003858875	-2.863
SNOO_636510_2	0.012862918	-2.863
SNOO_151980A_1	0.06079069	-1.605
SNOO_004550A_1	0.056904952	-3.022
SNOO_144070A_1	0.037202342	-2.773
SNOO_144070A_2	0.009745729	-2.773
SNOO_159210A_1	0.091363544	-3.346
SNOO_420850A_1	0.367879441	-2.451
SNOO_058550A_1	0.021487152	-3.062
SNOO_058550A_2	0.111444113	-3.062
SNOO_058550A_3	0.014870352	-3.062
SNOO_021990A_1	0.113845273	-3.0
SNOO_118530A_1	0.019806431	2.765
SNOO_118530A_2	0.019806431	2.765
SNOO_102480A_1	0.064572683	-2.959
SNOO_002980A_1	0.367879441	-1.262
SNOO_094580A_1	0.012808031	-3.2
SNOO_094580A_2	0.010795286	-3.2
SNOO_000750A_1	0.367879441	1.748
SNOO_112230A_1	0.031802467	-2.763
SNOO_514990_1	0.022393762	-3.073
SNOO_514990_2	0.000917076	-3.073
SNOO_514990_3	0.024113533	-3.073
SNOO_069780A_1	0.367879441	-2.068
SNOO_422430A_1	0.012862918	-1.431
SNOO_422430A_2	0.012862918	-1.431
SNOO_058220A_1	0.006165552	-3.206
SNOO_012780A_1	0.032780066	0.254
SNOO_509730_1	0.011931662	-2.568
SNOO_509730_2	0.011931662	-2.568
SNOO_039110A_1	0.000390304	-1.861
SNOO_039110A_2	0.000390304	-1.861
SNOO_502180_1	0.053768457	-3.203
SNOO_502180_2	0.022444755	-3.203
SNOO_502180_3	0.061533356	-3.203
SNOO_142280A_1	0.060776507	-1.33
SNOO_142280A_2	0.060776507	-1.33
SNOO_066800A_1	0.073257378	-2.714
SNOO_408110A_1	0.367879441	-1.868
SNOO_003370A_1	0.009154343	-3.042
SNOO_003370A_2	0.019608071	-3.042
SNOO_003370A_3	0.035373023	-3.042
SNOO_034810A_1	0.075497913	-2.968
SNOO_034810A_2	0.035373023	-2.968
SNOO_027960A_1	0.040051142	-0.333
SNOO_027960A_2	0.048951049	-0.333
SNOO_112510A_1	0.07163693	-3.404
SNOO_066790A_1	0.092587108	-3.128
SNOO_413720A_1	0.367879441	-1.855
SNOO_574910_1	0.076399318	-3.388
SNOO_062780A_1	0.002811659	-3.214
SNOO_062780A_2	0.014932417	-3.214
SNOO_120770A_1	0.004854669	-3.362
SNOO_120770A_2	0.004854669	-3.362
SNOO_106070A_1	0.018976023	-3.347
SNOO_106070A_2	0.082978739	-3.347
SNOO_412610A_1	0.142795309	-2.724
SNOO_115250A_1	0.046030198	-2.956
SNOO_145990A_1	0.020220856	-3.182
SNOO_145990A_2	0.011254447	-3.182
SNOO_073730A_1	0.082911338	-3.088
SNOO_306520A_1	0.017132013	-3.202
SNOO_435020A_1	0.012862918	-2.342
SNOO_614310_1	0.367879441	-2.494
